input j; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    455;         12; 233;          0;   0;   5;   1;   4;   1; 109; 113;   0;   0;       1; 1;11; 0; 0; 0; 0;
    456;          8; 232;          0;   0;   4;   0;   4;   0; 110; 114;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    457;         10; 233;          0;   0;   4;   1;   4;   0; 110; 114;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    458;         10; 234;          0;   0;   5;   0;   4;   1; 110; 114;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    459;         12; 235;          0;   0;   5;   1;   4;   1; 110; 114;   0;   0;       1; 1;11; 0; 0; 0; 0;
    460;         10; 235;          0;   0;   5;   0;   5;   0; 110; 115;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    461;         12; 236;          0;   0;   5;   1;   5;   0; 110; 115;   0;   0;       1; 1;11; 0; 0; 0; 0;
    462;         12; 237;          0;   0;   6;   0;   5;   1; 110; 115;   0;   0;       1; 1;11; 0; 0; 0; 0;
    463;         14; 238;          0;   0;   6;   1;   5;   1; 110; 115;   0;   0;       1; 1;13; 0; 0; 0; 0;
    464;          8; 236;          0;   0;   4;   0;   4;   0; 112; 116;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    465;         10; 237;          0;   0;   4;   1;   4;   0; 112; 116;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    466;         10; 238;          0;   0;   5;   0;   4;   1; 112; 116;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    467;         12; 239;          0;   0;   5;   1;   4;   1; 112; 116;   0;   0;       1; 1;11; 0; 0; 0; 0;
    468;         10; 239;          0;   0;   5;   0;   5;   0; 112; 117;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    469;         12; 240;          0;   0;   5;   1;   5;   0; 112; 117;   0;   0;       1; 1;11; 0; 0; 0; 0;
    470;         12; 241;          0;   0;   6;   0;   5;   1; 112; 117;   0;   0;       1; 1;11; 0; 0; 0; 0;
    471;         14; 242;          0;   0;   6;   1;   5;   1; 112; 117;   0;   0;       1; 1;13; 0; 0; 0; 0;
    472;         10; 241;          0;   0;   5;   0;   5;   0; 113; 118;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    473;         12; 242;          0;   0;   5;   1;   5;   0; 113; 118;   0;   0;       1; 1;11; 0; 0; 0; 0;
    474;         12; 243;          0;   0;   6;   0;   5;   1; 113; 118;   0;   0;       1; 1;11; 0; 0; 0; 0;
    475;         14; 244;          0;   0;   6;   1;   5;   1; 113; 118;   0;   0;       1; 1;13; 0; 0; 0; 0;
    476;         12; 244;          0;   0;   6;   0;   6;   0; 113; 119;   0;   0;       1; 1;11; 0; 0; 0; 0;
    477;         14; 245;          0;   0;   6;   1;   6;   0; 113; 119;   0;   0;       1; 1;13; 0; 0; 0; 0;
    478;         14; 246;          0;   0;   7;   0;   6;   1; 113; 119;   0;   0;       1; 1;13; 0; 0; 0; 0;
    479;         16; 247;          0;   0;   7;   1;   6;   1; 113; 119;   0;   0;       1; 1;15; 0; 0; 0; 0;
    480;          8; 244;          0;   0;   4;   0;   4;   0; 116; 120;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    481;         10; 245;          0;   0;   4;   1;   4;   0; 116; 120;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    482;         10; 246;          0;   0;   5;   0;   4;   1; 116; 120;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    483;         12; 247;          0;   0;   5;   1;   4;   1; 116; 120;   0;   0;       1; 1;11; 0; 0; 0; 0;
    484;         10; 247;          0;   0;   5;   0;   5;   0; 116; 121;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    485;         12; 248;          0;   0;   5;   1;   5;   0; 116; 121;   0;   0;       1; 1;11; 0; 0; 0; 0;
    486;         12; 249;          0;   0;   6;   0;   5;   1; 116; 121;   0;   0;       1; 1;11; 0; 0; 0; 0;
    487;         14; 250;          0;   0;   6;   1;   5;   1; 116; 121;   0;   0;       1; 1;13; 0; 0; 0; 0;
    488;         10; 249;          0;   0;   5;   0;   5;   0; 117; 122;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    489;         12; 250;          0;   0;   5;   1;   5;   0; 117; 122;   0;   0;       1; 1;11; 0; 0; 0; 0;
    490;         12; 251;          0;   0;   6;   0;   5;   1; 117; 122;   0;   0;       1; 1;11; 0; 0; 0; 0;
    491;         14; 252;          0;   0;   6;   1;   5;   1; 117; 122;   0;   0;       1; 1;13; 0; 0; 0; 0;
    492;         12; 252;          0;   0;   6;   0;   6;   0; 117; 123;   0;   0;       1; 1;11; 0; 0; 0; 0;
    493;         14; 253;          0;   0;   6;   1;   6;   0; 117; 123;   0;   0;       1; 1;13; 0; 0; 0; 0;
    494;         14; 254;          0;   0;   7;   0;   6;   1; 117; 123;   0;   0;       1; 1;13; 0; 0; 0; 0;
    495;         16; 255;          0;   0;   7;   1;   6;   1; 117; 123;   0;   0;       1; 1;15; 0; 0; 0; 0;
    496;         10; 253;          0;   0;   5;   0;   5;   0; 119; 124;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    497;         12; 254;          0;   0;   5;   1;   5;   0; 119; 124;   0;   0;       1; 1;11; 0; 0; 0; 0;
    498;         12; 255;          0;   0;   6;   0;   5;   1; 119; 124;   0;   0;       1; 1;11; 0; 0; 0; 0;
    499;         14; 256;          0;   0;   6;   1;   5;   1; 119; 124;   0;   0;       1; 1;13; 0; 0; 0; 0;
    500;         12; 256;          0;   0;   6;   0;   6;   0; 119; 125;   0;   0;       1; 1;11; 0; 0; 0; 0;
    501;         14; 257;          0;   0;   6;   1;   6;   0; 119; 125;   0;   0;       1; 1;13; 0; 0; 0; 0;
    502;         14; 258;          0;   0;   7;   0;   6;   1; 119; 125;   0;   0;       1; 1;13; 0; 0; 0; 0;
    503;         16; 259;          0;   0;   7;   1;   6;   1; 119; 125;   0;   0;       1; 1;15; 0; 0; 0; 0;
    504;         12; 258;          0;   0;   6;   0;   6;   0; 120; 126;   0;   0;       1; 1;11; 0; 0; 0; 0;
    505;         14; 259;          0;   0;   6;   1;   6;   0; 120; 126;   0;   0;       1; 1;13; 0; 0; 0; 0;
    506;         14; 260;          0;   0;   7;   0;   6;   1; 120; 126;   0;   0;       1; 1;13; 0; 0; 0; 0;
    507;         16; 261;          0;   0;   7;   1;   6;   1; 120; 126;   0;   0;       1; 1;15; 0; 0; 0; 0;
    508;         14; 261;          0;   0;   7;   0;   7;   0; 120; 127;   0;   0;       1; 1;13; 0; 0; 0; 0;
    509;         16; 262;          0;   0;   7;   1;   7;   0; 120; 127;   0;   0;       1; 1;15; 0; 0; 0; 0;
    510;         16; 263;          0;   0;   8;   0;   7;   1; 120; 127;   0;   0;       1; 1;15; 0; 0; 0; 0;
    511;         18; 264;          0;   0;   8;   1;   7;   1; 120; 127;   0;   0;       1; 1;17; 0; 0; 0; 0;
    512;          2; 257;          0;   0;   1;   0;   1;   0; 127; 128;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    513;          4; 258;          0;   0;   1;   1;   1;   0; 127; 128;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    514;          4; 259;          0;   0;   2;   0;   1;   1; 127; 128;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    515;          6; 260;          0;   0;   2;   1;   1;   1; 127; 128;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    516;          4; 260;          0;   0;   2;   0;   2;   0; 127; 129;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    517;          6; 261;          0;   0;   2;   1;   2;   0; 127; 129;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    518;          6; 262;          0;   0;   3;   0;   2;   1; 127; 129;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    519;          8; 263;          0;   0;   3;   1;   2;   1; 127; 129;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    520;          4; 262;          0;   0;   2;   0;   2;   0; 128; 130;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    521;          6; 263;          0;   0;   2;   1;   2;   0; 128; 130;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    522;          6; 264;          0;   0;   3;   0;   2;   1; 128; 130;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    523;          8; 265;          0;   0;   3;   1;   2;   1; 128; 130;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    524;          6; 265;          0;   0;   3;   0;   3;   0; 128; 131;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    525;          8; 266;          0;   0;   3;   1;   3;   0; 128; 131;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    526;          8; 267;          0;   0;   4;   0;   3;   1; 128; 131;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    527;         10; 268;          0;   0;   4;   1;   3;   1; 128; 131;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    528;          4; 266;          0;   0;   2;   0;   2;   0; 130; 132;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    529;          6; 267;          0;   0;   2;   1;   2;   0; 130; 132;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    530;          6; 268;          0;   0;   3;   0;   2;   1; 130; 132;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    531;          8; 269;          0;   0;   3;   1;   2;   1; 130; 132;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    532;          6; 269;          0;   0;   3;   0;   3;   0; 130; 133;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    533;          8; 270;          0;   0;   3;   1;   3;   0; 130; 133;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    534;          8; 271;          0;   0;   4;   0;   3;   1; 130; 133;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    535;         10; 272;          0;   0;   4;   1;   3;   1; 130; 133;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    536;          6; 271;          0;   0;   3;   0;   3;   0; 131; 134;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    537;          8; 272;          0;   0;   3;   1;   3;   0; 131; 134;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    538;          8; 273;          0;   0;   4;   0;   3;   1; 131; 134;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    539;         10; 274;          0;   0;   4;   1;   3;   1; 131; 134;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    540;          8; 274;          0;   0;   4;   0;   4;   0; 131; 135;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    541;         10; 275;          0;   0;   4;   1;   4;   0; 131; 135;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    542;         10; 276;          0;   0;   5;   0;   4;   1; 131; 135;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    543;         12; 277;          0;   0;   5;   1;   4;   1; 131; 135;   0;   0;       1; 1;11; 0; 0; 0; 0;
    544;          4; 274;          0;   0;   2;   0;   2;   0; 134; 136;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    545;          6; 275;          0;   0;   2;   1;   2;   0; 134; 136;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    546;          6; 276;          0;   0;   3;   0;   2;   1; 134; 136;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    547;          8; 277;          0;   0;   3;   1;   2;   1; 134; 136;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    548;          6; 277;          0;   0;   3;   0;   3;   0; 134; 137;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    549;          8; 278;          0;   0;   3;   1;   3;   0; 134; 137;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    550;          8; 279;          0;   0;   4;   0;   3;   1; 134; 137;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    551;         10; 280;          0;   0;   4;   1;   3;   1; 134; 137;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    552;          6; 279;          0;   0;   3;   0;   3;   0; 135; 138;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    553;          8; 280;          0;   0;   3;   1;   3;   0; 135; 138;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    554;          8; 281;          0;   0;   4;   0;   3;   1; 135; 138;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    555;         10; 282;          0;   0;   4;   1;   3;   1; 135; 138;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    556;          8; 282;          0;   0;   4;   0;   4;   0; 135; 139;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    557;         10; 283;          0;   0;   4;   1;   4;   0; 135; 139;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    558;         10; 284;          0;   0;   5;   0;   4;   1; 135; 139;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    559;         12; 285;          0;   0;   5;   1;   4;   1; 135; 139;   0;   0;       1; 1;11; 0; 0; 0; 0;
    560;          6; 283;          0;   0;   3;   0;   3;   0; 137; 140;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    561;          8; 284;          0;   0;   3;   1;   3;   0; 137; 140;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    562;          8; 285;          0;   0;   4;   0;   3;   1; 137; 140;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    563;         10; 286;          0;   0;   4;   1;   3;   1; 137; 140;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    564;          8; 286;          0;   0;   4;   0;   4;   0; 137; 141;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    565;         10; 287;          0;   0;   4;   1;   4;   0; 137; 141;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    566;         10; 288;          0;   0;   5;   0;   4;   1; 137; 141;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    567;         12; 289;          0;   0;   5;   1;   4;   1; 137; 141;   0;   0;       1; 1;11; 0; 0; 0; 0;
    568;          8; 288;          0;   0;   4;   0;   4;   0; 138; 142;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    569;         10; 289;          0;   0;   4;   1;   4;   0; 138; 142;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    570;         10; 290;          0;   0;   5;   0;   4;   1; 138; 142;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    571;         12; 291;          0;   0;   5;   1;   4;   1; 138; 142;   0;   0;       1; 1;11; 0; 0; 0; 0;
    572;         10; 291;          0;   0;   5;   0;   5;   0; 138; 143;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    573;         12; 292;          0;   0;   5;   1;   5;   0; 138; 143;   0;   0;       1; 1;11; 0; 0; 0; 0;
    574;         12; 293;          0;   0;   6;   0;   5;   1; 138; 143;   0;   0;       1; 1;11; 0; 0; 0; 0;
    575;         14; 294;          0;   0;   6;   1;   5;   1; 138; 143;   0;   0;       1; 1;13; 0; 0; 0; 0;
    576;          4; 290;          0;   0;   2;   0;   2;   0; 142; 144;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    577;          6; 291;          0;   0;   2;   1;   2;   0; 142; 144;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    578;          6; 292;          0;   0;   3;   0;   2;   1; 142; 144;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    579;          8; 293;          0;   0;   3;   1;   2;   1; 142; 144;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    580;          6; 293;          0;   0;   3;   0;   3;   0; 142; 145;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    581;          8; 294;          0;   0;   3;   1;   3;   0; 142; 145;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    582;          8; 295;          0;   0;   4;   0;   3;   1; 142; 145;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    583;         10; 296;          0;   0;   4;   1;   3;   1; 142; 145;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    584;          6; 295;          0;   0;   3;   0;   3;   0; 143; 146;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    585;          8; 296;          0;   0;   3;   1;   3;   0; 143; 146;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    586;          8; 297;          0;   0;   4;   0;   3;   1; 143; 146;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    587;         10; 298;          0;   0;   4;   1;   3;   1; 143; 146;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    588;          8; 298;          0;   0;   4;   0;   4;   0; 143; 147;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    589;         10; 299;          0;   0;   4;   1;   4;   0; 143; 147;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    590;         10; 300;          0;   0;   5;   0;   4;   1; 143; 147;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    591;         12; 301;          0;   0;   5;   1;   4;   1; 143; 147;   0;   0;       1; 1;11; 0; 0; 0; 0;
    592;          6; 299;          0;   0;   3;   0;   3;   0; 145; 148;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    593;          8; 300;          0;   0;   3;   1;   3;   0; 145; 148;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    594;          8; 301;          0;   0;   4;   0;   3;   1; 145; 148;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    595;         10; 302;          0;   0;   4;   1;   3;   1; 145; 148;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    596;          8; 302;          0;   0;   4;   0;   4;   0; 145; 149;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    597;         10; 303;          0;   0;   4;   1;   4;   0; 145; 149;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    598;         10; 304;          0;   0;   5;   0;   4;   1; 145; 149;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    599;         12; 305;          0;   0;   5;   1;   4;   1; 145; 149;   0;   0;       1; 1;11; 0; 0; 0; 0;
    600;          8; 304;          0;   0;   4;   0;   4;   0; 146; 150;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    601;         10; 305;          0;   0;   4;   1;   4;   0; 146; 150;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    602;         10; 306;          0;   0;   5;   0;   4;   1; 146; 150;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    603;         12; 307;          0;   0;   5;   1;   4;   1; 146; 150;   0;   0;       1; 1;11; 0; 0; 0; 0;
    604;         10; 307;          0;   0;   5;   0;   5;   0; 146; 151;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    605;         12; 308;          0;   0;   5;   1;   5;   0; 146; 151;   0;   0;       1; 1;11; 0; 0; 0; 0;
    606;         12; 309;          0;   0;   6;   0;   5;   1; 146; 151;   0;   0;       1; 1;11; 0; 0; 0; 0;
    607;         14; 310;          0;   0;   6;   1;   5;   1; 146; 151;   0;   0;       1; 1;13; 0; 0; 0; 0;
    608;          6; 307;          0;   0;   3;   0;   3;   0; 149; 152;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    609;          8; 308;          0;   0;   3;   1;   3;   0; 149; 152;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    610;          8; 309;          0;   0;   4;   0;   3;   1; 149; 152;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    611;         10; 310;          0;   0;   4;   1;   3;   1; 149; 152;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    612;          8; 310;          0;   0;   4;   0;   4;   0; 149; 153;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    613;         10; 311;          0;   0;   4;   1;   4;   0; 149; 153;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    614;         10; 312;          0;   0;   5;   0;   4;   1; 149; 153;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    615;         12; 313;          0;   0;   5;   1;   4;   1; 149; 153;   0;   0;       1; 1;11; 0; 0; 0; 0;
    616;          8; 312;          0;   0;   4;   0;   4;   0; 150; 154;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    617;         10; 313;          0;   0;   4;   1;   4;   0; 150; 154;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    618;         10; 314;          0;   0;   5;   0;   4;   1; 150; 154;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    619;         12; 315;          0;   0;   5;   1;   4;   1; 150; 154;   0;   0;       1; 1;11; 0; 0; 0; 0;
    620;         10; 315;          0;   0;   5;   0;   5;   0; 150; 155;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    621;         12; 316;          0;   0;   5;   1;   5;   0; 150; 155;   0;   0;       1; 1;11; 0; 0; 0; 0;
    622;         12; 317;          0;   0;   6;   0;   5;   1; 150; 155;   0;   0;       1; 1;11; 0; 0; 0; 0;
    623;         14; 318;          0;   0;   6;   1;   5;   1; 150; 155;   0;   0;       1; 1;13; 0; 0; 0; 0;
    624;          8; 316;          0;   0;   4;   0;   4;   0; 152; 156;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    625;         10; 317;          0;   0;   4;   1;   4;   0; 152; 156;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    626;         10; 318;          0;   0;   5;   0;   4;   1; 152; 156;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    627;         12; 319;          0;   0;   5;   1;   4;   1; 152; 156;   0;   0;       1; 1;11; 0; 0; 0; 0;
    628;         10; 319;          0;   0;   5;   0;   5;   0; 152; 157;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    629;         12; 320;          0;   0;   5;   1;   5;   0; 152; 157;   0;   0;       1; 1;11; 0; 0; 0; 0;
    630;         12; 321;          0;   0;   6;   0;   5;   1; 152; 157;   0;   0;       1; 1;11; 0; 0; 0; 0;
    631;         14; 322;          0;   0;   6;   1;   5;   1; 152; 157;   0;   0;       1; 1;13; 0; 0; 0; 0;
    632;         10; 321;          0;   0;   5;   0;   5;   0; 153; 158;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    633;         12; 322;          0;   0;   5;   1;   5;   0; 153; 158;   0;   0;       1; 1;11; 0; 0; 0; 0;
    634;         12; 323;          0;   0;   6;   0;   5;   1; 153; 158;   0;   0;       1; 1;11; 0; 0; 0; 0;
    635;         14; 324;          0;   0;   6;   1;   5;   1; 153; 158;   0;   0;       1; 1;13; 0; 0; 0; 0;
    636;         12; 324;          0;   0;   6;   0;   6;   0; 153; 159;   0;   0;       1; 1;11; 0; 0; 0; 0;
    637;         14; 325;          0;   0;   6;   1;   6;   0; 153; 159;   0;   0;       1; 1;13; 0; 0; 0; 0;
    638;         14; 326;          0;   0;   7;   0;   6;   1; 153; 159;   0;   0;       1; 1;13; 0; 0; 0; 0;
    639;         16; 327;          0;   0;   7;   1;   6;   1; 153; 159;   0;   0;       1; 1;15; 0; 0; 0; 0;
    640;          4; 322;          0;   0;   2;   0;   2;   0; 158; 160;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    641;          6; 323;          0;   0;   2;   1;   2;   0; 158; 160;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    642;          6; 324;          0;   0;   3;   0;   2;   1; 158; 160;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    643;          8; 325;          0;   0;   3;   1;   2;   1; 158; 160;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    644;          6; 325;          0;   0;   3;   0;   3;   0; 158; 161;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    645;          8; 326;          0;   0;   3;   1;   3;   0; 158; 161;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    646;          8; 327;          0;   0;   4;   0;   3;   1; 158; 161;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    647;         10; 328;          0;   0;   4;   1;   3;   1; 158; 161;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    648;          6; 327;          0;   0;   3;   0;   3;   0; 159; 162;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    649;          8; 328;          0;   0;   3;   1;   3;   0; 159; 162;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    650;          8; 329;          0;   0;   4;   0;   3;   1; 159; 162;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    651;         10; 330;          0;   0;   4;   1;   3;   1; 159; 162;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    652;          8; 330;          0;   0;   4;   0;   4;   0; 159; 163;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    653;         10; 331;          0;   0;   4;   1;   4;   0; 159; 163;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    654;         10; 332;          0;   0;   5;   0;   4;   1; 159; 163;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    655;         12; 333;          0;   0;   5;   1;   4;   1; 159; 163;   0;   0;       1; 1;11; 0; 0; 0; 0;
    656;          6; 331;          0;   0;   3;   0;   3;   0; 161; 164;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    657;          8; 332;          0;   0;   3;   1;   3;   0; 161; 164;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    658;          8; 333;          0;   0;   4;   0;   3;   1; 161; 164;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    659;         10; 334;          0;   0;   4;   1;   3;   1; 161; 164;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    660;          8; 334;          0;   0;   4;   0;   4;   0; 161; 165;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    661;         10; 335;          0;   0;   4;   1;   4;   0; 161; 165;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    662;         10; 336;          0;   0;   5;   0;   4;   1; 161; 165;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    663;         12; 337;          0;   0;   5;   1;   4;   1; 161; 165;   0;   0;       1; 1;11; 0; 0; 0; 0;
    664;          8; 336;          0;   0;   4;   0;   4;   0; 162; 166;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    665;         10; 337;          0;   0;   4;   1;   4;   0; 162; 166;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    666;         10; 338;          0;   0;   5;   0;   4;   1; 162; 166;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    667;         12; 339;          0;   0;   5;   1;   4;   1; 162; 166;   0;   0;       1; 1;11; 0; 0; 0; 0;
    668;         10; 339;          0;   0;   5;   0;   5;   0; 162; 167;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    669;         12; 340;          0;   0;   5;   1;   5;   0; 162; 167;   0;   0;       1; 1;11; 0; 0; 0; 0;
    670;         12; 341;          0;   0;   6;   0;   5;   1; 162; 167;   0;   0;       1; 1;11; 0; 0; 0; 0;
    671;         14; 342;          0;   0;   6;   1;   5;   1; 162; 167;   0;   0;       1; 1;13; 0; 0; 0; 0;
    672;          6; 339;          0;   0;   3;   0;   3;   0; 165; 168;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    673;          8; 340;          0;   0;   3;   1;   3;   0; 165; 168;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    674;          8; 341;          0;   0;   4;   0;   3;   1; 165; 168;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    675;         10; 342;          0;   0;   4;   1;   3;   1; 165; 168;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    676;          8; 342;          0;   0;   4;   0;   4;   0; 165; 169;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    677;         10; 343;          0;   0;   4;   1;   4;   0; 165; 169;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    678;         10; 344;          0;   0;   5;   0;   4;   1; 165; 169;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    679;         12; 345;          0;   0;   5;   1;   4;   1; 165; 169;   0;   0;       1; 1;11; 0; 0; 0; 0;
    680;          8; 344;          0;   0;   4;   0;   4;   0; 166; 170;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    681;         10; 345;          0;   0;   4;   1;   4;   0; 166; 170;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    682;         10; 346;          0;   0;   5;   0;   4;   1; 166; 170;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    683;         12; 347;          0;   0;   5;   1;   4;   1; 166; 170;   0;   0;       1; 1;11; 0; 0; 0; 0;
