input j; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    227;         10; 227;          0;   0;   4;   1; 109; 113;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    228;          8; 228;          0;   0;   4;   0; 110; 114;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    229;         10; 229;          0;   0;   4;   1; 110; 114;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    230;         10; 230;          0;   0;   5;   0; 110; 115;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    231;         12; 231;          0;   0;   5;   1; 110; 115;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    232;          8; 232;          0;   0;   4;   0; 112; 116;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    233;         10; 233;          0;   0;   4;   1; 112; 116;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    234;         10; 234;          0;   0;   5;   0; 112; 117;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    235;         12; 235;          0;   0;   5;   1; 112; 117;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    236;         10; 236;          0;   0;   5;   0; 113; 118;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    237;         12; 237;          0;   0;   5;   1; 113; 118;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    238;         12; 238;          0;   0;   6;   0; 113; 119;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    239;         14; 239;          0;   0;   6;   1; 113; 119;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    240;          8; 240;          0;   0;   4;   0; 116; 120;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    241;         10; 241;          0;   0;   4;   1; 116; 120;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    242;         10; 242;          0;   0;   5;   0; 116; 121;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    243;         12; 243;          0;   0;   5;   1; 116; 121;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    244;         10; 244;          0;   0;   5;   0; 117; 122;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    245;         12; 245;          0;   0;   5;   1; 117; 122;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    246;         12; 246;          0;   0;   6;   0; 117; 123;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    247;         14; 247;          0;   0;   6;   1; 117; 123;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    248;         10; 248;          0;   0;   5;   0; 119; 124;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    249;         12; 249;          0;   0;   5;   1; 119; 124;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    250;         12; 250;          0;   0;   6;   0; 119; 125;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    251;         14; 251;          0;   0;   6;   1; 119; 125;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    252;         12; 252;          0;   0;   6;   0; 120; 126;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    253;         14; 253;          0;   0;   6;   1; 120; 126;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    254;         14; 254;          0;   0;   7;   0; 120; 127;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    255;         16; 255;          0;   0;   7;   1; 120; 127;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    256;          2; 256;          0;   0;   1;   0; 127; 128;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    257;          4; 257;          0;   0;   1;   1; 127; 128;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    258;          4; 258;          0;   0;   2;   0; 127; 129;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    259;          6; 259;          0;   0;   2;   1; 127; 129;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    260;          4; 260;          0;   0;   2;   0; 128; 130;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    261;          6; 261;          0;   0;   2;   1; 128; 130;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    262;          6; 262;          0;   0;   3;   0; 128; 131;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    263;          8; 263;          0;   0;   3;   1; 128; 131;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    264;          4; 264;          0;   0;   2;   0; 130; 132;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    265;          6; 265;          0;   0;   2;   1; 130; 132;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    266;          6; 266;          0;   0;   3;   0; 130; 133;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    267;          8; 267;          0;   0;   3;   1; 130; 133;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    268;          6; 268;          0;   0;   3;   0; 131; 134;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    269;          8; 269;          0;   0;   3;   1; 131; 134;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    270;          8; 270;          0;   0;   4;   0; 131; 135;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    271;         10; 271;          0;   0;   4;   1; 131; 135;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    272;          4; 272;          0;   0;   2;   0; 134; 136;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    273;          6; 273;          0;   0;   2;   1; 134; 136;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    274;          6; 274;          0;   0;   3;   0; 134; 137;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    275;          8; 275;          0;   0;   3;   1; 134; 137;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    276;          6; 276;          0;   0;   3;   0; 135; 138;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    277;          8; 277;          0;   0;   3;   1; 135; 138;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    278;          8; 278;          0;   0;   4;   0; 135; 139;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    279;         10; 279;          0;   0;   4;   1; 135; 139;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    280;          6; 280;          0;   0;   3;   0; 137; 140;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    281;          8; 281;          0;   0;   3;   1; 137; 140;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    282;          8; 282;          0;   0;   4;   0; 137; 141;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    283;         10; 283;          0;   0;   4;   1; 137; 141;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    284;          8; 284;          0;   0;   4;   0; 138; 142;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    285;         10; 285;          0;   0;   4;   1; 138; 142;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    286;         10; 286;          0;   0;   5;   0; 138; 143;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    287;         12; 287;          0;   0;   5;   1; 138; 143;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    288;          4; 288;          0;   0;   2;   0; 142; 144;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    289;          6; 289;          0;   0;   2;   1; 142; 144;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    290;          6; 290;          0;   0;   3;   0; 142; 145;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    291;          8; 291;          0;   0;   3;   1; 142; 145;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    292;          6; 292;          0;   0;   3;   0; 143; 146;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    293;          8; 293;          0;   0;   3;   1; 143; 146;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    294;          8; 294;          0;   0;   4;   0; 143; 147;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    295;         10; 295;          0;   0;   4;   1; 143; 147;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    296;          6; 296;          0;   0;   3;   0; 145; 148;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    297;          8; 297;          0;   0;   3;   1; 145; 148;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    298;          8; 298;          0;   0;   4;   0; 145; 149;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    299;         10; 299;          0;   0;   4;   1; 145; 149;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    300;          8; 300;          0;   0;   4;   0; 146; 150;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    301;         10; 301;          0;   0;   4;   1; 146; 150;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    302;         10; 302;          0;   0;   5;   0; 146; 151;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    303;         12; 303;          0;   0;   5;   1; 146; 151;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    304;          6; 304;          0;   0;   3;   0; 149; 152;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    305;          8; 305;          0;   0;   3;   1; 149; 152;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    306;          8; 306;          0;   0;   4;   0; 149; 153;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    307;         10; 307;          0;   0;   4;   1; 149; 153;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    308;          8; 308;          0;   0;   4;   0; 150; 154;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    309;         10; 309;          0;   0;   4;   1; 150; 154;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    310;         10; 310;          0;   0;   5;   0; 150; 155;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    311;         12; 311;          0;   0;   5;   1; 150; 155;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    312;          8; 312;          0;   0;   4;   0; 152; 156;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    313;         10; 313;          0;   0;   4;   1; 152; 156;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    314;         10; 314;          0;   0;   5;   0; 152; 157;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    315;         12; 315;          0;   0;   5;   1; 152; 157;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    316;         10; 316;          0;   0;   5;   0; 153; 158;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    317;         12; 317;          0;   0;   5;   1; 153; 158;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    318;         12; 318;          0;   0;   6;   0; 153; 159;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    319;         14; 319;          0;   0;   6;   1; 153; 159;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    320;          4; 320;          0;   0;   2;   0; 158; 160;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    321;          6; 321;          0;   0;   2;   1; 158; 160;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    322;          6; 322;          0;   0;   3;   0; 158; 161;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    323;          8; 323;          0;   0;   3;   1; 158; 161;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    324;          6; 324;          0;   0;   3;   0; 159; 162;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    325;          8; 325;          0;   0;   3;   1; 159; 162;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    326;          8; 326;          0;   0;   4;   0; 159; 163;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    327;         10; 327;          0;   0;   4;   1; 159; 163;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    328;          6; 328;          0;   0;   3;   0; 161; 164;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    329;          8; 329;          0;   0;   3;   1; 161; 164;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    330;          8; 330;          0;   0;   4;   0; 161; 165;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    331;         10; 331;          0;   0;   4;   1; 161; 165;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    332;          8; 332;          0;   0;   4;   0; 162; 166;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    333;         10; 333;          0;   0;   4;   1; 162; 166;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    334;         10; 334;          0;   0;   5;   0; 162; 167;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    335;         12; 335;          0;   0;   5;   1; 162; 167;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    336;          6; 336;          0;   0;   3;   0; 165; 168;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    337;          8; 337;          0;   0;   3;   1; 165; 168;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    338;          8; 338;          0;   0;   4;   0; 165; 169;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    339;         10; 339;          0;   0;   4;   1; 165; 169;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    340;          8; 340;          0;   0;   4;   0; 166; 170;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    341;         10; 341;          0;   0;   4;   1; 166; 170;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    342;         10; 342;          0;   0;   5;   0; 166; 171;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    343;         12; 343;          0;   0;   5;   1; 166; 171;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    344;          8; 344;          0;   0;   4;   0; 168; 172;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    345;         10; 345;          0;   0;   4;   1; 168; 172;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    346;         10; 346;          0;   0;   5;   0; 168; 173;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    347;         12; 347;          0;   0;   5;   1; 168; 173;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    348;         10; 348;          0;   0;   5;   0; 169; 174;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    349;         12; 349;          0;   0;   5;   1; 169; 174;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    350;         12; 350;          0;   0;   6;   0; 169; 175;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    351;         14; 351;          0;   0;   6;   1; 169; 175;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    352;          6; 352;          0;   0;   3;   0; 173; 176;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    353;          8; 353;          0;   0;   3;   1; 173; 176;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    354;          8; 354;          0;   0;   4;   0; 173; 177;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    355;         10; 355;          0;   0;   4;   1; 173; 177;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    356;          8; 356;          0;   0;   4;   0; 174; 178;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    357;         10; 357;          0;   0;   4;   1; 174; 178;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    358;         10; 358;          0;   0;   5;   0; 174; 179;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    359;         12; 359;          0;   0;   5;   1; 174; 179;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    360;          8; 360;          0;   0;   4;   0; 176; 180;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    361;         10; 361;          0;   0;   4;   1; 176; 180;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    362;         10; 362;          0;   0;   5;   0; 176; 181;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    363;         12; 363;          0;   0;   5;   1; 176; 181;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    364;         10; 364;          0;   0;   5;   0; 177; 182;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    365;         12; 365;          0;   0;   5;   1; 177; 182;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    366;         12; 366;          0;   0;   6;   0; 177; 183;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    367;         14; 367;          0;   0;   6;   1; 177; 183;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    368;          8; 368;          0;   0;   4;   0; 180; 184;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    369;         10; 369;          0;   0;   4;   1; 180; 184;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    370;         10; 370;          0;   0;   5;   0; 180; 185;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    371;         12; 371;          0;   0;   5;   1; 180; 185;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    372;         10; 372;          0;   0;   5;   0; 181; 186;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    373;         12; 373;          0;   0;   5;   1; 181; 186;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    374;         12; 374;          0;   0;   6;   0; 181; 187;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    375;         14; 375;          0;   0;   6;   1; 181; 187;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    376;         10; 376;          0;   0;   5;   0; 183; 188;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    377;         12; 377;          0;   0;   5;   1; 183; 188;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    378;         12; 378;          0;   0;   6;   0; 183; 189;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    379;         14; 379;          0;   0;   6;   1; 183; 189;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    380;         12; 380;          0;   0;   6;   0; 184; 190;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    381;         14; 381;          0;   0;   6;   1; 184; 190;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    382;         14; 382;          0;   0;   7;   0; 184; 191;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    383;         16; 383;          0;   0;   7;   1; 184; 191;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    384;          4; 384;          0;   0;   2;   0; 190; 192;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    385;          6; 385;          0;   0;   2;   1; 190; 192;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    386;          6; 386;          0;   0;   3;   0; 190; 193;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    387;          8; 387;          0;   0;   3;   1; 190; 193;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    388;          6; 388;          0;   0;   3;   0; 191; 194;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    389;          8; 389;          0;   0;   3;   1; 191; 194;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    390;          8; 390;          0;   0;   4;   0; 191; 195;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    391;         10; 391;          0;   0;   4;   1; 191; 195;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    392;          6; 392;          0;   0;   3;   0; 193; 196;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    393;          8; 393;          0;   0;   3;   1; 193; 196;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    394;          8; 394;          0;   0;   4;   0; 193; 197;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    395;         10; 395;          0;   0;   4;   1; 193; 197;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    396;          8; 396;          0;   0;   4;   0; 194; 198;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    397;         10; 397;          0;   0;   4;   1; 194; 198;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    398;         10; 398;          0;   0;   5;   0; 194; 199;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    399;         12; 399;          0;   0;   5;   1; 194; 199;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    400;          6; 400;          0;   0;   3;   0; 197; 200;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    401;          8; 401;          0;   0;   3;   1; 197; 200;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    402;          8; 402;          0;   0;   4;   0; 197; 201;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    403;         10; 403;          0;   0;   4;   1; 197; 201;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    404;          8; 404;          0;   0;   4;   0; 198; 202;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    405;         10; 405;          0;   0;   4;   1; 198; 202;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    406;         10; 406;          0;   0;   5;   0; 198; 203;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    407;         12; 407;          0;   0;   5;   1; 198; 203;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    408;          8; 408;          0;   0;   4;   0; 200; 204;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    409;         10; 409;          0;   0;   4;   1; 200; 204;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    410;         10; 410;          0;   0;   5;   0; 200; 205;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    411;         12; 411;          0;   0;   5;   1; 200; 205;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    412;         10; 412;          0;   0;   5;   0; 201; 206;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    413;         12; 413;          0;   0;   5;   1; 201; 206;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    414;         12; 414;          0;   0;   6;   0; 201; 207;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    415;         14; 415;          0;   0;   6;   1; 201; 207;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    416;          6; 416;          0;   0;   3;   0; 205; 208;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    417;          8; 417;          0;   0;   3;   1; 205; 208;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    418;          8; 418;          0;   0;   4;   0; 205; 209;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    419;         10; 419;          0;   0;   4;   1; 205; 209;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    420;          8; 420;          0;   0;   4;   0; 206; 210;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    421;         10; 421;          0;   0;   4;   1; 206; 210;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    422;         10; 422;          0;   0;   5;   0; 206; 211;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    423;         12; 423;          0;   0;   5;   1; 206; 211;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    424;          8; 424;          0;   0;   4;   0; 208; 212;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    425;         10; 425;          0;   0;   4;   1; 208; 212;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    426;         10; 426;          0;   0;   5;   0; 208; 213;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    427;         12; 427;          0;   0;   5;   1; 208; 213;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    428;         10; 428;          0;   0;   5;   0; 209; 214;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    429;         12; 429;          0;   0;   5;   1; 209; 214;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    430;         12; 430;          0;   0;   6;   0; 209; 215;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    431;         14; 431;          0;   0;   6;   1; 209; 215;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    432;          8; 432;          0;   0;   4;   0; 212; 216;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    433;         10; 433;          0;   0;   4;   1; 212; 216;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    434;         10; 434;          0;   0;   5;   0; 212; 217;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    435;         12; 435;          0;   0;   5;   1; 212; 217;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    436;         10; 436;          0;   0;   5;   0; 213; 218;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    437;         12; 437;          0;   0;   5;   1; 213; 218;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    438;         12; 438;          0;   0;   6;   0; 213; 219;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    439;         14; 439;          0;   0;   6;   1; 213; 219;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    440;         10; 440;          0;   0;   5;   0; 215; 220;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    441;         12; 441;          0;   0;   5;   1; 215; 220;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    442;         12; 442;          0;   0;   6;   0; 215; 221;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    443;         14; 443;          0;   0;   6;   1; 215; 221;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    444;         12; 444;          0;   0;   6;   0; 216; 222;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    445;         14; 445;          0;   0;   6;   1; 216; 222;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    446;         14; 446;          0;   0;   7;   0; 216; 223;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    447;         16; 447;          0;   0;   7;   1; 216; 223;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    448;          6; 448;          0;   0;   3;   0; 221; 224;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    449;          8; 449;          0;   0;   3;   1; 221; 224;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    450;          8; 450;          0;   0;   4;   0; 221; 225;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    451;         10; 451;          0;   0;   4;   1; 221; 225;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    452;          8; 452;          0;   0;   4;   0; 222; 226;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    453;         10; 453;          0;   0;   4;   1; 222; 226;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    454;         10; 454;          0;   0;   5;   0; 222; 227;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    455;         12; 455;          0;   0;   5;   1; 222; 227;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
