input j; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    454;         10; 123;          0;   0;   5;   0;   4;   1;   3;   1;  53;  56;       1; 1; 9; 0; 0; 0; 0;
    455;         12; 124;          0;   0;   5;   1;   4;   1;   3;   1;  53;  56;       1; 1;11; 0; 0; 0; 0;
    456;          8; 122;          0;   0;   4;   0;   4;   0;   4;   0;  53;  57;       1; 1; 7; 0; 0; 0; 0;
    457;         10; 123;          0;   0;   4;   1;   4;   0;   4;   0;  53;  57;       1; 1; 9; 0; 0; 0; 0;
    458;         10; 124;          0;   0;   5;   0;   4;   1;   4;   0;  53;  57;       1; 1; 9; 0; 0; 0; 0;
    459;         12; 125;          0;   0;   5;   1;   4;   1;   4;   0;  53;  57;       1; 1;11; 0; 0; 0; 0;
    460;         10; 125;          0;   0;   5;   0;   5;   0;   4;   1;  53;  57;       1; 1; 9; 0; 0; 0; 0;
    461;         12; 126;          0;   0;   5;   1;   5;   0;   4;   1;  53;  57;       1; 1;11; 0; 0; 0; 0;
    462;         12; 127;          0;   0;   6;   0;   5;   1;   4;   1;  53;  57;       1; 1;11; 0; 0; 0; 0;
    463;         14; 128;          0;   0;   6;   1;   5;   1;   4;   1;  53;  57;       1; 1;13; 0; 0; 0; 0;
    464;          8; 124;          0;   0;   4;   0;   4;   0;   4;   0;  54;  58;       1; 1; 7; 0; 0; 0; 0;
    465;         10; 125;          0;   0;   4;   1;   4;   0;   4;   0;  54;  58;       1; 1; 9; 0; 0; 0; 0;
    466;         10; 126;          0;   0;   5;   0;   4;   1;   4;   0;  54;  58;       1; 1; 9; 0; 0; 0; 0;
    467;         12; 127;          0;   0;   5;   1;   4;   1;   4;   0;  54;  58;       1; 1;11; 0; 0; 0; 0;
    468;         10; 127;          0;   0;   5;   0;   5;   0;   4;   1;  54;  58;       1; 1; 9; 0; 0; 0; 0;
    469;         12; 128;          0;   0;   5;   1;   5;   0;   4;   1;  54;  58;       1; 1;11; 0; 0; 0; 0;
    470;         12; 129;          0;   0;   6;   0;   5;   1;   4;   1;  54;  58;       1; 1;11; 0; 0; 0; 0;
    471;         14; 130;          0;   0;   6;   1;   5;   1;   4;   1;  54;  58;       1; 1;13; 0; 0; 0; 0;
    472;         10; 128;          0;   0;   5;   0;   5;   0;   5;   0;  54;  59;       1; 1; 9; 0; 0; 0; 0;
    473;         12; 129;          0;   0;   5;   1;   5;   0;   5;   0;  54;  59;       1; 1;11; 0; 0; 0; 0;
    474;         12; 130;          0;   0;   6;   0;   5;   1;   5;   0;  54;  59;       1; 1;11; 0; 0; 0; 0;
    475;         14; 131;          0;   0;   6;   1;   5;   1;   5;   0;  54;  59;       1; 1;13; 0; 0; 0; 0;
    476;         12; 131;          0;   0;   6;   0;   6;   0;   5;   1;  54;  59;       1; 1;11; 0; 0; 0; 0;
    477;         14; 132;          0;   0;   6;   1;   6;   0;   5;   1;  54;  59;       1; 1;13; 0; 0; 0; 0;
    478;         14; 133;          0;   0;   7;   0;   6;   1;   5;   1;  54;  59;       1; 1;13; 0; 0; 0; 0;
    479;         16; 134;          0;   0;   7;   1;   6;   1;   5;   1;  54;  59;       1; 1;15; 0; 0; 0; 0;
    480;          8; 128;          0;   0;   4;   0;   4;   0;   4;   0;  56;  60;       1; 1; 7; 0; 0; 0; 0;
    481;         10; 129;          0;   0;   4;   1;   4;   0;   4;   0;  56;  60;       1; 1; 9; 0; 0; 0; 0;
    482;         10; 130;          0;   0;   5;   0;   4;   1;   4;   0;  56;  60;       1; 1; 9; 0; 0; 0; 0;
    483;         12; 131;          0;   0;   5;   1;   4;   1;   4;   0;  56;  60;       1; 1;11; 0; 0; 0; 0;
    484;         10; 131;          0;   0;   5;   0;   5;   0;   4;   1;  56;  60;       1; 1; 9; 0; 0; 0; 0;
    485;         12; 132;          0;   0;   5;   1;   5;   0;   4;   1;  56;  60;       1; 1;11; 0; 0; 0; 0;
    486;         12; 133;          0;   0;   6;   0;   5;   1;   4;   1;  56;  60;       1; 1;11; 0; 0; 0; 0;
    487;         14; 134;          0;   0;   6;   1;   5;   1;   4;   1;  56;  60;       1; 1;13; 0; 0; 0; 0;
    488;         10; 132;          0;   0;   5;   0;   5;   0;   5;   0;  56;  61;       1; 1; 9; 0; 0; 0; 0;
    489;         12; 133;          0;   0;   5;   1;   5;   0;   5;   0;  56;  61;       1; 1;11; 0; 0; 0; 0;
    490;         12; 134;          0;   0;   6;   0;   5;   1;   5;   0;  56;  61;       1; 1;11; 0; 0; 0; 0;
    491;         14; 135;          0;   0;   6;   1;   5;   1;   5;   0;  56;  61;       1; 1;13; 0; 0; 0; 0;
    492;         12; 135;          0;   0;   6;   0;   6;   0;   5;   1;  56;  61;       1; 1;11; 0; 0; 0; 0;
    493;         14; 136;          0;   0;   6;   1;   6;   0;   5;   1;  56;  61;       1; 1;13; 0; 0; 0; 0;
    494;         14; 137;          0;   0;   7;   0;   6;   1;   5;   1;  56;  61;       1; 1;13; 0; 0; 0; 0;
    495;         16; 138;          0;   0;   7;   1;   6;   1;   5;   1;  56;  61;       1; 1;15; 0; 0; 0; 0;
    496;         10; 134;          0;   0;   5;   0;   5;   0;   5;   0;  57;  62;       1; 1; 9; 0; 0; 0; 0;
    497;         12; 135;          0;   0;   5;   1;   5;   0;   5;   0;  57;  62;       1; 1;11; 0; 0; 0; 0;
    498;         12; 136;          0;   0;   6;   0;   5;   1;   5;   0;  57;  62;       1; 1;11; 0; 0; 0; 0;
    499;         14; 137;          0;   0;   6;   1;   5;   1;   5;   0;  57;  62;       1; 1;13; 0; 0; 0; 0;
    500;         12; 137;          0;   0;   6;   0;   6;   0;   5;   1;  57;  62;       1; 1;11; 0; 0; 0; 0;
    501;         14; 138;          0;   0;   6;   1;   6;   0;   5;   1;  57;  62;       1; 1;13; 0; 0; 0; 0;
    502;         14; 139;          0;   0;   7;   0;   6;   1;   5;   1;  57;  62;       1; 1;13; 0; 0; 0; 0;
    503;         16; 140;          0;   0;   7;   1;   6;   1;   5;   1;  57;  62;       1; 1;15; 0; 0; 0; 0;
    504;         12; 138;          0;   0;   6;   0;   6;   0;   6;   0;  57;  63;       1; 1;11; 0; 0; 0; 0;
    505;         14; 139;          0;   0;   6;   1;   6;   0;   6;   0;  57;  63;       1; 1;13; 0; 0; 0; 0;
    506;         14; 140;          0;   0;   7;   0;   6;   1;   6;   0;  57;  63;       1; 1;13; 0; 0; 0; 0;
    507;         16; 141;          0;   0;   7;   1;   6;   1;   6;   0;  57;  63;       1; 1;15; 0; 0; 0; 0;
    508;         14; 141;          0;   0;   7;   0;   7;   0;   6;   1;  57;  63;       1; 1;13; 0; 0; 0; 0;
    509;         16; 142;          0;   0;   7;   1;   7;   0;   6;   1;  57;  63;       1; 1;15; 0; 0; 0; 0;
    510;         16; 143;          0;   0;   8;   0;   7;   1;   6;   1;  57;  63;       1; 1;15; 0; 0; 0; 0;
    511;         18; 144;          0;   0;   8;   1;   7;   1;   6;   1;  57;  63;       1; 1;17; 0; 0; 0; 0;
    512;          2; 130;          0;   0;   1;   0;   1;   0;   1;   0;  63;  64;       1; 1; 1; 0; 0; 0; 0;
    513;          4; 131;          0;   0;   1;   1;   1;   0;   1;   0;  63;  64;       1; 1; 3; 0; 0; 0; 0;
    514;          4; 132;          0;   0;   2;   0;   1;   1;   1;   0;  63;  64;       1; 1; 3; 0; 0; 0; 0;
    515;          6; 133;          0;   0;   2;   1;   1;   1;   1;   0;  63;  64;       1; 1; 5; 0; 0; 0; 0;
    516;          4; 133;          0;   0;   2;   0;   2;   0;   1;   1;  63;  64;       1; 1; 3; 0; 0; 0; 0;
    517;          6; 134;          0;   0;   2;   1;   2;   0;   1;   1;  63;  64;       1; 1; 5; 0; 0; 0; 0;
    518;          6; 135;          0;   0;   3;   0;   2;   1;   1;   1;  63;  64;       1; 1; 5; 0; 0; 0; 0;
    519;          8; 136;          0;   0;   3;   1;   2;   1;   1;   1;  63;  64;       1; 1; 7; 0; 0; 0; 0;
    520;          4; 134;          0;   0;   2;   0;   2;   0;   2;   0;  63;  65;       1; 1; 3; 0; 0; 0; 0;
    521;          6; 135;          0;   0;   2;   1;   2;   0;   2;   0;  63;  65;       1; 1; 5; 0; 0; 0; 0;
    522;          6; 136;          0;   0;   3;   0;   2;   1;   2;   0;  63;  65;       1; 1; 5; 0; 0; 0; 0;
    523;          8; 137;          0;   0;   3;   1;   2;   1;   2;   0;  63;  65;       1; 1; 7; 0; 0; 0; 0;
    524;          6; 137;          0;   0;   3;   0;   3;   0;   2;   1;  63;  65;       1; 1; 5; 0; 0; 0; 0;
    525;          8; 138;          0;   0;   3;   1;   3;   0;   2;   1;  63;  65;       1; 1; 7; 0; 0; 0; 0;
    526;          8; 139;          0;   0;   4;   0;   3;   1;   2;   1;  63;  65;       1; 1; 7; 0; 0; 0; 0;
    527;         10; 140;          0;   0;   4;   1;   3;   1;   2;   1;  63;  65;       1; 1; 9; 0; 0; 0; 0;
    528;          4; 136;          0;   0;   2;   0;   2;   0;   2;   0;  64;  66;       1; 1; 3; 0; 0; 0; 0;
    529;          6; 137;          0;   0;   2;   1;   2;   0;   2;   0;  64;  66;       1; 1; 5; 0; 0; 0; 0;
    530;          6; 138;          0;   0;   3;   0;   2;   1;   2;   0;  64;  66;       1; 1; 5; 0; 0; 0; 0;
    531;          8; 139;          0;   0;   3;   1;   2;   1;   2;   0;  64;  66;       1; 1; 7; 0; 0; 0; 0;
    532;          6; 139;          0;   0;   3;   0;   3;   0;   2;   1;  64;  66;       1; 1; 5; 0; 0; 0; 0;
    533;          8; 140;          0;   0;   3;   1;   3;   0;   2;   1;  64;  66;       1; 1; 7; 0; 0; 0; 0;
    534;          8; 141;          0;   0;   4;   0;   3;   1;   2;   1;  64;  66;       1; 1; 7; 0; 0; 0; 0;
    535;         10; 142;          0;   0;   4;   1;   3;   1;   2;   1;  64;  66;       1; 1; 9; 0; 0; 0; 0;
    536;          6; 140;          0;   0;   3;   0;   3;   0;   3;   0;  64;  67;       1; 1; 5; 0; 0; 0; 0;
    537;          8; 141;          0;   0;   3;   1;   3;   0;   3;   0;  64;  67;       1; 1; 7; 0; 0; 0; 0;
    538;          8; 142;          0;   0;   4;   0;   3;   1;   3;   0;  64;  67;       1; 1; 7; 0; 0; 0; 0;
    539;         10; 143;          0;   0;   4;   1;   3;   1;   3;   0;  64;  67;       1; 1; 9; 0; 0; 0; 0;
    540;          8; 143;          0;   0;   4;   0;   4;   0;   3;   1;  64;  67;       1; 1; 7; 0; 0; 0; 0;
    541;         10; 144;          0;   0;   4;   1;   4;   0;   3;   1;  64;  67;       1; 1; 9; 0; 0; 0; 0;
    542;         10; 145;          0;   0;   5;   0;   4;   1;   3;   1;  64;  67;       1; 1; 9; 0; 0; 0; 0;
    543;         12; 146;          0;   0;   5;   1;   4;   1;   3;   1;  64;  67;       1; 1;11; 0; 0; 0; 0;
    544;          4; 140;          0;   0;   2;   0;   2;   0;   2;   0;  66;  68;       1; 1; 3; 0; 0; 0; 0;
    545;          6; 141;          0;   0;   2;   1;   2;   0;   2;   0;  66;  68;       1; 1; 5; 0; 0; 0; 0;
    546;          6; 142;          0;   0;   3;   0;   2;   1;   2;   0;  66;  68;       1; 1; 5; 0; 0; 0; 0;
    547;          8; 143;          0;   0;   3;   1;   2;   1;   2;   0;  66;  68;       1; 1; 7; 0; 0; 0; 0;
    548;          6; 143;          0;   0;   3;   0;   3;   0;   2;   1;  66;  68;       1; 1; 5; 0; 0; 0; 0;
    549;          8; 144;          0;   0;   3;   1;   3;   0;   2;   1;  66;  68;       1; 1; 7; 0; 0; 0; 0;
    550;          8; 145;          0;   0;   4;   0;   3;   1;   2;   1;  66;  68;       1; 1; 7; 0; 0; 0; 0;
    551;         10; 146;          0;   0;   4;   1;   3;   1;   2;   1;  66;  68;       1; 1; 9; 0; 0; 0; 0;
    552;          6; 144;          0;   0;   3;   0;   3;   0;   3;   0;  66;  69;       1; 1; 5; 0; 0; 0; 0;
    553;          8; 145;          0;   0;   3;   1;   3;   0;   3;   0;  66;  69;       1; 1; 7; 0; 0; 0; 0;
    554;          8; 146;          0;   0;   4;   0;   3;   1;   3;   0;  66;  69;       1; 1; 7; 0; 0; 0; 0;
    555;         10; 147;          0;   0;   4;   1;   3;   1;   3;   0;  66;  69;       1; 1; 9; 0; 0; 0; 0;
    556;          8; 147;          0;   0;   4;   0;   4;   0;   3;   1;  66;  69;       1; 1; 7; 0; 0; 0; 0;
    557;         10; 148;          0;   0;   4;   1;   4;   0;   3;   1;  66;  69;       1; 1; 9; 0; 0; 0; 0;
    558;         10; 149;          0;   0;   5;   0;   4;   1;   3;   1;  66;  69;       1; 1; 9; 0; 0; 0; 0;
    559;         12; 150;          0;   0;   5;   1;   4;   1;   3;   1;  66;  69;       1; 1;11; 0; 0; 0; 0;
    560;          6; 146;          0;   0;   3;   0;   3;   0;   3;   0;  67;  70;       1; 1; 5; 0; 0; 0; 0;
    561;          8; 147;          0;   0;   3;   1;   3;   0;   3;   0;  67;  70;       1; 1; 7; 0; 0; 0; 0;
    562;          8; 148;          0;   0;   4;   0;   3;   1;   3;   0;  67;  70;       1; 1; 7; 0; 0; 0; 0;
    563;         10; 149;          0;   0;   4;   1;   3;   1;   3;   0;  67;  70;       1; 1; 9; 0; 0; 0; 0;
    564;          8; 149;          0;   0;   4;   0;   4;   0;   3;   1;  67;  70;       1; 1; 7; 0; 0; 0; 0;
    565;         10; 150;          0;   0;   4;   1;   4;   0;   3;   1;  67;  70;       1; 1; 9; 0; 0; 0; 0;
    566;         10; 151;          0;   0;   5;   0;   4;   1;   3;   1;  67;  70;       1; 1; 9; 0; 0; 0; 0;
    567;         12; 152;          0;   0;   5;   1;   4;   1;   3;   1;  67;  70;       1; 1;11; 0; 0; 0; 0;
    568;          8; 150;          0;   0;   4;   0;   4;   0;   4;   0;  67;  71;       1; 1; 7; 0; 0; 0; 0;
    569;         10; 151;          0;   0;   4;   1;   4;   0;   4;   0;  67;  71;       1; 1; 9; 0; 0; 0; 0;
    570;         10; 152;          0;   0;   5;   0;   4;   1;   4;   0;  67;  71;       1; 1; 9; 0; 0; 0; 0;
    571;         12; 153;          0;   0;   5;   1;   4;   1;   4;   0;  67;  71;       1; 1;11; 0; 0; 0; 0;
    572;         10; 153;          0;   0;   5;   0;   5;   0;   4;   1;  67;  71;       1; 1; 9; 0; 0; 0; 0;
    573;         12; 154;          0;   0;   5;   1;   5;   0;   4;   1;  67;  71;       1; 1;11; 0; 0; 0; 0;
    574;         12; 155;          0;   0;   6;   0;   5;   1;   4;   1;  67;  71;       1; 1;11; 0; 0; 0; 0;
    575;         14; 156;          0;   0;   6;   1;   5;   1;   4;   1;  67;  71;       1; 1;13; 0; 0; 0; 0;
    576;          4; 148;          0;   0;   2;   0;   2;   0;   2;   0;  70;  72;       1; 1; 3; 0; 0; 0; 0;
    577;          6; 149;          0;   0;   2;   1;   2;   0;   2;   0;  70;  72;       1; 1; 5; 0; 0; 0; 0;
    578;          6; 150;          0;   0;   3;   0;   2;   1;   2;   0;  70;  72;       1; 1; 5; 0; 0; 0; 0;
    579;          8; 151;          0;   0;   3;   1;   2;   1;   2;   0;  70;  72;       1; 1; 7; 0; 0; 0; 0;
    580;          6; 151;          0;   0;   3;   0;   3;   0;   2;   1;  70;  72;       1; 1; 5; 0; 0; 0; 0;
    581;          8; 152;          0;   0;   3;   1;   3;   0;   2;   1;  70;  72;       1; 1; 7; 0; 0; 0; 0;
    582;          8; 153;          0;   0;   4;   0;   3;   1;   2;   1;  70;  72;       1; 1; 7; 0; 0; 0; 0;
    583;         10; 154;          0;   0;   4;   1;   3;   1;   2;   1;  70;  72;       1; 1; 9; 0; 0; 0; 0;
    584;          6; 152;          0;   0;   3;   0;   3;   0;   3;   0;  70;  73;       1; 1; 5; 0; 0; 0; 0;
    585;          8; 153;          0;   0;   3;   1;   3;   0;   3;   0;  70;  73;       1; 1; 7; 0; 0; 0; 0;
    586;          8; 154;          0;   0;   4;   0;   3;   1;   3;   0;  70;  73;       1; 1; 7; 0; 0; 0; 0;
    587;         10; 155;          0;   0;   4;   1;   3;   1;   3;   0;  70;  73;       1; 1; 9; 0; 0; 0; 0;
    588;          8; 155;          0;   0;   4;   0;   4;   0;   3;   1;  70;  73;       1; 1; 7; 0; 0; 0; 0;
    589;         10; 156;          0;   0;   4;   1;   4;   0;   3;   1;  70;  73;       1; 1; 9; 0; 0; 0; 0;
    590;         10; 157;          0;   0;   5;   0;   4;   1;   3;   1;  70;  73;       1; 1; 9; 0; 0; 0; 0;
    591;         12; 158;          0;   0;   5;   1;   4;   1;   3;   1;  70;  73;       1; 1;11; 0; 0; 0; 0;
    592;          6; 154;          0;   0;   3;   0;   3;   0;   3;   0;  71;  74;       1; 1; 5; 0; 0; 0; 0;
    593;          8; 155;          0;   0;   3;   1;   3;   0;   3;   0;  71;  74;       1; 1; 7; 0; 0; 0; 0;
    594;          8; 156;          0;   0;   4;   0;   3;   1;   3;   0;  71;  74;       1; 1; 7; 0; 0; 0; 0;
    595;         10; 157;          0;   0;   4;   1;   3;   1;   3;   0;  71;  74;       1; 1; 9; 0; 0; 0; 0;
    596;          8; 157;          0;   0;   4;   0;   4;   0;   3;   1;  71;  74;       1; 1; 7; 0; 0; 0; 0;
    597;         10; 158;          0;   0;   4;   1;   4;   0;   3;   1;  71;  74;       1; 1; 9; 0; 0; 0; 0;
    598;         10; 159;          0;   0;   5;   0;   4;   1;   3;   1;  71;  74;       1; 1; 9; 0; 0; 0; 0;
    599;         12; 160;          0;   0;   5;   1;   4;   1;   3;   1;  71;  74;       1; 1;11; 0; 0; 0; 0;
    600;          8; 158;          0;   0;   4;   0;   4;   0;   4;   0;  71;  75;       1; 1; 7; 0; 0; 0; 0;
    601;         10; 159;          0;   0;   4;   1;   4;   0;   4;   0;  71;  75;       1; 1; 9; 0; 0; 0; 0;
    602;         10; 160;          0;   0;   5;   0;   4;   1;   4;   0;  71;  75;       1; 1; 9; 0; 0; 0; 0;
    603;         12; 161;          0;   0;   5;   1;   4;   1;   4;   0;  71;  75;       1; 1;11; 0; 0; 0; 0;
    604;         10; 161;          0;   0;   5;   0;   5;   0;   4;   1;  71;  75;       1; 1; 9; 0; 0; 0; 0;
    605;         12; 162;          0;   0;   5;   1;   5;   0;   4;   1;  71;  75;       1; 1;11; 0; 0; 0; 0;
    606;         12; 163;          0;   0;   6;   0;   5;   1;   4;   1;  71;  75;       1; 1;11; 0; 0; 0; 0;
    607;         14; 164;          0;   0;   6;   1;   5;   1;   4;   1;  71;  75;       1; 1;13; 0; 0; 0; 0;
    608;          6; 158;          0;   0;   3;   0;   3;   0;   3;   0;  73;  76;       1; 1; 5; 0; 0; 0; 0;
    609;          8; 159;          0;   0;   3;   1;   3;   0;   3;   0;  73;  76;       1; 1; 7; 0; 0; 0; 0;
    610;          8; 160;          0;   0;   4;   0;   3;   1;   3;   0;  73;  76;       1; 1; 7; 0; 0; 0; 0;
    611;         10; 161;          0;   0;   4;   1;   3;   1;   3;   0;  73;  76;       1; 1; 9; 0; 0; 0; 0;
    612;          8; 161;          0;   0;   4;   0;   4;   0;   3;   1;  73;  76;       1; 1; 7; 0; 0; 0; 0;
    613;         10; 162;          0;   0;   4;   1;   4;   0;   3;   1;  73;  76;       1; 1; 9; 0; 0; 0; 0;
    614;         10; 163;          0;   0;   5;   0;   4;   1;   3;   1;  73;  76;       1; 1; 9; 0; 0; 0; 0;
    615;         12; 164;          0;   0;   5;   1;   4;   1;   3;   1;  73;  76;       1; 1;11; 0; 0; 0; 0;
    616;          8; 162;          0;   0;   4;   0;   4;   0;   4;   0;  73;  77;       1; 1; 7; 0; 0; 0; 0;
    617;         10; 163;          0;   0;   4;   1;   4;   0;   4;   0;  73;  77;       1; 1; 9; 0; 0; 0; 0;
    618;         10; 164;          0;   0;   5;   0;   4;   1;   4;   0;  73;  77;       1; 1; 9; 0; 0; 0; 0;
    619;         12; 165;          0;   0;   5;   1;   4;   1;   4;   0;  73;  77;       1; 1;11; 0; 0; 0; 0;
    620;         10; 165;          0;   0;   5;   0;   5;   0;   4;   1;  73;  77;       1; 1; 9; 0; 0; 0; 0;
    621;         12; 166;          0;   0;   5;   1;   5;   0;   4;   1;  73;  77;       1; 1;11; 0; 0; 0; 0;
    622;         12; 167;          0;   0;   6;   0;   5;   1;   4;   1;  73;  77;       1; 1;11; 0; 0; 0; 0;
    623;         14; 168;          0;   0;   6;   1;   5;   1;   4;   1;  73;  77;       1; 1;13; 0; 0; 0; 0;
    624;          8; 164;          0;   0;   4;   0;   4;   0;   4;   0;  74;  78;       1; 1; 7; 0; 0; 0; 0;
    625;         10; 165;          0;   0;   4;   1;   4;   0;   4;   0;  74;  78;       1; 1; 9; 0; 0; 0; 0;
    626;         10; 166;          0;   0;   5;   0;   4;   1;   4;   0;  74;  78;       1; 1; 9; 0; 0; 0; 0;
    627;         12; 167;          0;   0;   5;   1;   4;   1;   4;   0;  74;  78;       1; 1;11; 0; 0; 0; 0;
    628;         10; 167;          0;   0;   5;   0;   5;   0;   4;   1;  74;  78;       1; 1; 9; 0; 0; 0; 0;
    629;         12; 168;          0;   0;   5;   1;   5;   0;   4;   1;  74;  78;       1; 1;11; 0; 0; 0; 0;
    630;         12; 169;          0;   0;   6;   0;   5;   1;   4;   1;  74;  78;       1; 1;11; 0; 0; 0; 0;
    631;         14; 170;          0;   0;   6;   1;   5;   1;   4;   1;  74;  78;       1; 1;13; 0; 0; 0; 0;
    632;         10; 168;          0;   0;   5;   0;   5;   0;   5;   0;  74;  79;       1; 1; 9; 0; 0; 0; 0;
    633;         12; 169;          0;   0;   5;   1;   5;   0;   5;   0;  74;  79;       1; 1;11; 0; 0; 0; 0;
    634;         12; 170;          0;   0;   6;   0;   5;   1;   5;   0;  74;  79;       1; 1;11; 0; 0; 0; 0;
    635;         14; 171;          0;   0;   6;   1;   5;   1;   5;   0;  74;  79;       1; 1;13; 0; 0; 0; 0;
    636;         12; 171;          0;   0;   6;   0;   6;   0;   5;   1;  74;  79;       1; 1;11; 0; 0; 0; 0;
    637;         14; 172;          0;   0;   6;   1;   6;   0;   5;   1;  74;  79;       1; 1;13; 0; 0; 0; 0;
    638;         14; 173;          0;   0;   7;   0;   6;   1;   5;   1;  74;  79;       1; 1;13; 0; 0; 0; 0;
    639;         16; 174;          0;   0;   7;   1;   6;   1;   5;   1;  74;  79;       1; 1;15; 0; 0; 0; 0;
    640;          4; 164;          0;   0;   2;   0;   2;   0;   2;   0;  78;  80;       1; 1; 3; 0; 0; 0; 0;
    641;          6; 165;          0;   0;   2;   1;   2;   0;   2;   0;  78;  80;       1; 1; 5; 0; 0; 0; 0;
    642;          6; 166;          0;   0;   3;   0;   2;   1;   2;   0;  78;  80;       1; 1; 5; 0; 0; 0; 0;
    643;          8; 167;          0;   0;   3;   1;   2;   1;   2;   0;  78;  80;       1; 1; 7; 0; 0; 0; 0;
    644;          6; 167;          0;   0;   3;   0;   3;   0;   2;   1;  78;  80;       1; 1; 5; 0; 0; 0; 0;
    645;          8; 168;          0;   0;   3;   1;   3;   0;   2;   1;  78;  80;       1; 1; 7; 0; 0; 0; 0;
    646;          8; 169;          0;   0;   4;   0;   3;   1;   2;   1;  78;  80;       1; 1; 7; 0; 0; 0; 0;
    647;         10; 170;          0;   0;   4;   1;   3;   1;   2;   1;  78;  80;       1; 1; 9; 0; 0; 0; 0;
    648;          6; 168;          0;   0;   3;   0;   3;   0;   3;   0;  78;  81;       1; 1; 5; 0; 0; 0; 0;
    649;          8; 169;          0;   0;   3;   1;   3;   0;   3;   0;  78;  81;       1; 1; 7; 0; 0; 0; 0;
    650;          8; 170;          0;   0;   4;   0;   3;   1;   3;   0;  78;  81;       1; 1; 7; 0; 0; 0; 0;
    651;         10; 171;          0;   0;   4;   1;   3;   1;   3;   0;  78;  81;       1; 1; 9; 0; 0; 0; 0;
    652;          8; 171;          0;   0;   4;   0;   4;   0;   3;   1;  78;  81;       1; 1; 7; 0; 0; 0; 0;
    653;         10; 172;          0;   0;   4;   1;   4;   0;   3;   1;  78;  81;       1; 1; 9; 0; 0; 0; 0;
    654;         10; 173;          0;   0;   5;   0;   4;   1;   3;   1;  78;  81;       1; 1; 9; 0; 0; 0; 0;
    655;         12; 174;          0;   0;   5;   1;   4;   1;   3;   1;  78;  81;       1; 1;11; 0; 0; 0; 0;
    656;          6; 170;          0;   0;   3;   0;   3;   0;   3;   0;  79;  82;       1; 1; 5; 0; 0; 0; 0;
    657;          8; 171;          0;   0;   3;   1;   3;   0;   3;   0;  79;  82;       1; 1; 7; 0; 0; 0; 0;
    658;          8; 172;          0;   0;   4;   0;   3;   1;   3;   0;  79;  82;       1; 1; 7; 0; 0; 0; 0;
    659;         10; 173;          0;   0;   4;   1;   3;   1;   3;   0;  79;  82;       1; 1; 9; 0; 0; 0; 0;
    660;          8; 173;          0;   0;   4;   0;   4;   0;   3;   1;  79;  82;       1; 1; 7; 0; 0; 0; 0;
    661;         10; 174;          0;   0;   4;   1;   4;   0;   3;   1;  79;  82;       1; 1; 9; 0; 0; 0; 0;
    662;         10; 175;          0;   0;   5;   0;   4;   1;   3;   1;  79;  82;       1; 1; 9; 0; 0; 0; 0;
    663;         12; 176;          0;   0;   5;   1;   4;   1;   3;   1;  79;  82;       1; 1;11; 0; 0; 0; 0;
    664;          8; 174;          0;   0;   4;   0;   4;   0;   4;   0;  79;  83;       1; 1; 7; 0; 0; 0; 0;
    665;         10; 175;          0;   0;   4;   1;   4;   0;   4;   0;  79;  83;       1; 1; 9; 0; 0; 0; 0;
    666;         10; 176;          0;   0;   5;   0;   4;   1;   4;   0;  79;  83;       1; 1; 9; 0; 0; 0; 0;
    667;         12; 177;          0;   0;   5;   1;   4;   1;   4;   0;  79;  83;       1; 1;11; 0; 0; 0; 0;
    668;         10; 177;          0;   0;   5;   0;   5;   0;   4;   1;  79;  83;       1; 1; 9; 0; 0; 0; 0;
    669;         12; 178;          0;   0;   5;   1;   5;   0;   4;   1;  79;  83;       1; 1;11; 0; 0; 0; 0;
    670;         12; 179;          0;   0;   6;   0;   5;   1;   4;   1;  79;  83;       1; 1;11; 0; 0; 0; 0;
    671;         14; 180;          0;   0;   6;   1;   5;   1;   4;   1;  79;  83;       1; 1;13; 0; 0; 0; 0;
    672;          6; 174;          0;   0;   3;   0;   3;   0;   3;   0;  81;  84;       1; 1; 5; 0; 0; 0; 0;
    673;          8; 175;          0;   0;   3;   1;   3;   0;   3;   0;  81;  84;       1; 1; 7; 0; 0; 0; 0;
    674;          8; 176;          0;   0;   4;   0;   3;   1;   3;   0;  81;  84;       1; 1; 7; 0; 0; 0; 0;
    675;         10; 177;          0;   0;   4;   1;   3;   1;   3;   0;  81;  84;       1; 1; 9; 0; 0; 0; 0;
    676;          8; 177;          0;   0;   4;   0;   4;   0;   3;   1;  81;  84;       1; 1; 7; 0; 0; 0; 0;
    677;         10; 178;          0;   0;   4;   1;   4;   0;   3;   1;  81;  84;       1; 1; 9; 0; 0; 0; 0;
    678;         10; 179;          0;   0;   5;   0;   4;   1;   3;   1;  81;  84;       1; 1; 9; 0; 0; 0; 0;
    679;         12; 180;          0;   0;   5;   1;   4;   1;   3;   1;  81;  84;       1; 1;11; 0; 0; 0; 0;
    680;          8; 178;          0;   0;   4;   0;   4;   0;   4;   0;  81;  85;       1; 1; 7; 0; 0; 0; 0;
    681;         10; 179;          0;   0;   4;   1;   4;   0;   4;   0;  81;  85;       1; 1; 9; 0; 0; 0; 0;
    682;         10; 180;          0;   0;   5;   0;   4;   1;   4;   0;  81;  85;       1; 1; 9; 0; 0; 0; 0;
