input j; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    455;         12;1359;          0; 910; 449;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    456;          8;1364;          0; 912; 452;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    457;         10;1366;          0; 914; 452;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    458;         10;1369;          0; 916; 453;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    459;         12;1371;          0; 918; 453;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    460;         10;1375;          0; 920; 455;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    461;         12;1377;          0; 922; 455;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    462;         12;1380;          0; 924; 456;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    463;         14;1382;          0; 926; 456;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    464;          8;1388;          0; 928; 460;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    465;         10;1390;          0; 930; 460;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    466;         10;1393;          0; 932; 461;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    467;         12;1395;          0; 934; 461;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    468;         10;1399;          0; 936; 463;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    469;         12;1401;          0; 938; 463;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    470;         12;1404;          0; 940; 464;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    471;         14;1406;          0; 942; 464;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    472;         10;1411;          0; 944; 467;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    473;         12;1413;          0; 946; 467;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    474;         12;1416;          0; 948; 468;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    475;         14;1418;          0; 950; 468;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    476;         12;1422;          0; 952; 470;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    477;         14;1424;          0; 954; 470;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    478;         14;1427;          0; 956; 471;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    479;         16;1429;          0; 958; 471;   0;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    480;          8;1436;          0; 960; 476;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    481;         10;1438;          0; 962; 476;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    482;         10;1441;          0; 964; 477;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    483;         12;1443;          0; 966; 477;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    484;         10;1447;          0; 968; 479;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    485;         12;1449;          0; 970; 479;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    486;         12;1452;          0; 972; 480;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    487;         14;1454;          0; 974; 480;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    488;         10;1459;          0; 976; 483;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    489;         12;1461;          0; 978; 483;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    490;         12;1464;          0; 980; 484;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    491;         14;1466;          0; 982; 484;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    492;         12;1470;          0; 984; 486;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    493;         14;1472;          0; 986; 486;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    494;         14;1475;          0; 988; 487;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    495;         16;1477;          0; 990; 487;   0;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    496;         10;1483;          0; 992; 491;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    497;         12;1485;          0; 994; 491;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    498;         12;1488;          0; 996; 492;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    499;         14;1490;          0; 998; 492;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    500;         12;1494;          0;1000; 494;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    501;         14;1496;          0;1002; 494;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    502;         14;1499;          0;1004; 495;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    503;         16;1501;          0;1006; 495;   0;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    504;         12;1506;          0;1008; 498;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    505;         14;1508;          0;1010; 498;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    506;         14;1511;          0;1012; 499;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    507;         16;1513;          0;1014; 499;   0;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    508;         14;1517;          0;1016; 501;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    509;         16;1519;          0;1018; 501;   0;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    510;         16;1522;          0;1020; 502;   0;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    511;         18;1524;          0;1022; 502;   0;   0;   0;   0;   0;   0;   0;       1; 1;17; 0; 0; 0; 0;
    512;          2;1535;          0;1024; 511;   0;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    513;          4;1537;          0;1026; 511;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    514;          4;1540;          0;1028; 512;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    515;          6;1542;          0;1030; 512;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    516;          4;1546;          0;1032; 514;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    517;          6;1548;          0;1034; 514;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    518;          6;1551;          0;1036; 515;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    519;          8;1553;          0;1038; 515;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    520;          4;1558;          0;1040; 518;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    521;          6;1560;          0;1042; 518;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    522;          6;1563;          0;1044; 519;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    523;          8;1565;          0;1046; 519;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    524;          6;1569;          0;1048; 521;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    525;          8;1571;          0;1050; 521;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    526;          8;1574;          0;1052; 522;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    527;         10;1576;          0;1054; 522;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    528;          4;1582;          0;1056; 526;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    529;          6;1584;          0;1058; 526;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    530;          6;1587;          0;1060; 527;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    531;          8;1589;          0;1062; 527;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    532;          6;1593;          0;1064; 529;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    533;          8;1595;          0;1066; 529;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    534;          8;1598;          0;1068; 530;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    535;         10;1600;          0;1070; 530;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    536;          6;1605;          0;1072; 533;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    537;          8;1607;          0;1074; 533;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    538;          8;1610;          0;1076; 534;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    539;         10;1612;          0;1078; 534;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    540;          8;1616;          0;1080; 536;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    541;         10;1618;          0;1082; 536;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    542;         10;1621;          0;1084; 537;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    543;         12;1623;          0;1086; 537;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    544;          4;1630;          0;1088; 542;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    545;          6;1632;          0;1090; 542;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    546;          6;1635;          0;1092; 543;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    547;          8;1637;          0;1094; 543;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    548;          6;1641;          0;1096; 545;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    549;          8;1643;          0;1098; 545;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    550;          8;1646;          0;1100; 546;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    551;         10;1648;          0;1102; 546;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    552;          6;1653;          0;1104; 549;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    553;          8;1655;          0;1106; 549;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    554;          8;1658;          0;1108; 550;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    555;         10;1660;          0;1110; 550;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    556;          8;1664;          0;1112; 552;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    557;         10;1666;          0;1114; 552;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    558;         10;1669;          0;1116; 553;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    559;         12;1671;          0;1118; 553;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    560;          6;1677;          0;1120; 557;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    561;          8;1679;          0;1122; 557;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    562;          8;1682;          0;1124; 558;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    563;         10;1684;          0;1126; 558;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    564;          8;1688;          0;1128; 560;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    565;         10;1690;          0;1130; 560;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    566;         10;1693;          0;1132; 561;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    567;         12;1695;          0;1134; 561;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    568;          8;1700;          0;1136; 564;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    569;         10;1702;          0;1138; 564;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    570;         10;1705;          0;1140; 565;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    571;         12;1707;          0;1142; 565;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    572;         10;1711;          0;1144; 567;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    573;         12;1713;          0;1146; 567;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    574;         12;1716;          0;1148; 568;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    575;         14;1718;          0;1150; 568;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    576;          4;1726;          0;1152; 574;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    577;          6;1728;          0;1154; 574;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    578;          6;1731;          0;1156; 575;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    579;          8;1733;          0;1158; 575;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    580;          6;1737;          0;1160; 577;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    581;          8;1739;          0;1162; 577;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    582;          8;1742;          0;1164; 578;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    583;         10;1744;          0;1166; 578;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    584;          6;1749;          0;1168; 581;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    585;          8;1751;          0;1170; 581;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    586;          8;1754;          0;1172; 582;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    587;         10;1756;          0;1174; 582;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    588;          8;1760;          0;1176; 584;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    589;         10;1762;          0;1178; 584;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    590;         10;1765;          0;1180; 585;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    591;         12;1767;          0;1182; 585;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    592;          6;1773;          0;1184; 589;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    593;          8;1775;          0;1186; 589;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    594;          8;1778;          0;1188; 590;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    595;         10;1780;          0;1190; 590;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    596;          8;1784;          0;1192; 592;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    597;         10;1786;          0;1194; 592;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    598;         10;1789;          0;1196; 593;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    599;         12;1791;          0;1198; 593;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    600;          8;1796;          0;1200; 596;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    601;         10;1798;          0;1202; 596;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    602;         10;1801;          0;1204; 597;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    603;         12;1803;          0;1206; 597;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    604;         10;1807;          0;1208; 599;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    605;         12;1809;          0;1210; 599;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    606;         12;1812;          0;1212; 600;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    607;         14;1814;          0;1214; 600;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    608;          6;1821;          0;1216; 605;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    609;          8;1823;          0;1218; 605;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    610;          8;1826;          0;1220; 606;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    611;         10;1828;          0;1222; 606;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    612;          8;1832;          0;1224; 608;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    613;         10;1834;          0;1226; 608;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    614;         10;1837;          0;1228; 609;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    615;         12;1839;          0;1230; 609;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    616;          8;1844;          0;1232; 612;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    617;         10;1846;          0;1234; 612;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    618;         10;1849;          0;1236; 613;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    619;         12;1851;          0;1238; 613;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    620;         10;1855;          0;1240; 615;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    621;         12;1857;          0;1242; 615;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    622;         12;1860;          0;1244; 616;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    623;         14;1862;          0;1246; 616;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    624;          8;1868;          0;1248; 620;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    625;         10;1870;          0;1250; 620;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    626;         10;1873;          0;1252; 621;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    627;         12;1875;          0;1254; 621;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    628;         10;1879;          0;1256; 623;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    629;         12;1881;          0;1258; 623;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    630;         12;1884;          0;1260; 624;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    631;         14;1886;          0;1262; 624;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    632;         10;1891;          0;1264; 627;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    633;         12;1893;          0;1266; 627;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    634;         12;1896;          0;1268; 628;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    635;         14;1898;          0;1270; 628;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    636;         12;1902;          0;1272; 630;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    637;         14;1904;          0;1274; 630;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    638;         14;1907;          0;1276; 631;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    639;         16;1909;          0;1278; 631;   0;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    640;          4;1918;          0;1280; 638;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    641;          6;1920;          0;1282; 638;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    642;          6;1923;          0;1284; 639;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    643;          8;1925;          0;1286; 639;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    644;          6;1929;          0;1288; 641;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    645;          8;1931;          0;1290; 641;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    646;          8;1934;          0;1292; 642;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    647;         10;1936;          0;1294; 642;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    648;          6;1941;          0;1296; 645;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    649;          8;1943;          0;1298; 645;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    650;          8;1946;          0;1300; 646;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    651;         10;1948;          0;1302; 646;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    652;          8;1952;          0;1304; 648;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    653;         10;1954;          0;1306; 648;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    654;         10;1957;          0;1308; 649;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    655;         12;1959;          0;1310; 649;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    656;          6;1965;          0;1312; 653;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    657;          8;1967;          0;1314; 653;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    658;          8;1970;          0;1316; 654;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    659;         10;1972;          0;1318; 654;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    660;          8;1976;          0;1320; 656;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    661;         10;1978;          0;1322; 656;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    662;         10;1981;          0;1324; 657;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    663;         12;1983;          0;1326; 657;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    664;          8;1988;          0;1328; 660;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    665;         10;1990;          0;1330; 660;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    666;         10;1993;          0;1332; 661;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    667;         12;1995;          0;1334; 661;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    668;         10;1999;          0;1336; 663;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    669;         12;2001;          0;1338; 663;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    670;         12;2004;          0;1340; 664;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    671;         14;2006;          0;1342; 664;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    672;          6;2013;          0;1344; 669;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    673;          8;2015;          0;1346; 669;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    674;          8;2018;          0;1348; 670;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    675;         10;2020;          0;1350; 670;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    676;          8;2024;          0;1352; 672;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    677;         10;2026;          0;1354; 672;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    678;         10;2029;          0;1356; 673;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    679;         12;2031;          0;1358; 673;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    680;          8;2036;          0;1360; 676;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    681;         10;2038;          0;1362; 676;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    682;         10;2041;          0;1364; 677;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    683;         12;2043;          0;1366; 677;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
