input j; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    226;          8; 448;          0;   0; 222; 226;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    227;         10; 449;          0;   0; 222; 227;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    228;          8; 452;          0;   0; 224; 228;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    229;         10; 453;          0;   0; 224; 229;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    230;         10; 455;          0;   0; 225; 230;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    231;         12; 456;          0;   0; 225; 231;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    232;          8; 460;          0;   0; 228; 232;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    233;         10; 461;          0;   0; 228; 233;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    234;         10; 463;          0;   0; 229; 234;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    235;         12; 464;          0;   0; 229; 235;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    236;         10; 467;          0;   0; 231; 236;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    237;         12; 468;          0;   0; 231; 237;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    238;         12; 470;          0;   0; 232; 238;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    239;         14; 471;          0;   0; 232; 239;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    240;          8; 476;          0;   0; 236; 240;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    241;         10; 477;          0;   0; 236; 241;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    242;         10; 479;          0;   0; 237; 242;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    243;         12; 480;          0;   0; 237; 243;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    244;         10; 483;          0;   0; 239; 244;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    245;         12; 484;          0;   0; 239; 245;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    246;         12; 486;          0;   0; 240; 246;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    247;         14; 487;          0;   0; 240; 247;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    248;         10; 491;          0;   0; 243; 248;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    249;         12; 492;          0;   0; 243; 249;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    250;         12; 494;          0;   0; 244; 250;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    251;         14; 495;          0;   0; 244; 251;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    252;         12; 498;          0;   0; 246; 252;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    253;         14; 499;          0;   0; 246; 253;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    254;         14; 501;          0;   0; 247; 254;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    255;         16; 502;          0;   0; 247; 255;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    256;          2; 511;          0;   0; 255; 256;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    257;          4; 512;          0;   0; 255; 257;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    258;          4; 514;          0;   0; 256; 258;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    259;          6; 515;          0;   0; 256; 259;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    260;          4; 518;          0;   0; 258; 260;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    261;          6; 519;          0;   0; 258; 261;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    262;          6; 521;          0;   0; 259; 262;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    263;          8; 522;          0;   0; 259; 263;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    264;          4; 526;          0;   0; 262; 264;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    265;          6; 527;          0;   0; 262; 265;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    266;          6; 529;          0;   0; 263; 266;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    267;          8; 530;          0;   0; 263; 267;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    268;          6; 533;          0;   0; 265; 268;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    269;          8; 534;          0;   0; 265; 269;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    270;          8; 536;          0;   0; 266; 270;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    271;         10; 537;          0;   0; 266; 271;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    272;          4; 542;          0;   0; 270; 272;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    273;          6; 543;          0;   0; 270; 273;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    274;          6; 545;          0;   0; 271; 274;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    275;          8; 546;          0;   0; 271; 275;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    276;          6; 549;          0;   0; 273; 276;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    277;          8; 550;          0;   0; 273; 277;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    278;          8; 552;          0;   0; 274; 278;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    279;         10; 553;          0;   0; 274; 279;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    280;          6; 557;          0;   0; 277; 280;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    281;          8; 558;          0;   0; 277; 281;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    282;          8; 560;          0;   0; 278; 282;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    283;         10; 561;          0;   0; 278; 283;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    284;          8; 564;          0;   0; 280; 284;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    285;         10; 565;          0;   0; 280; 285;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    286;         10; 567;          0;   0; 281; 286;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    287;         12; 568;          0;   0; 281; 287;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    288;          4; 574;          0;   0; 286; 288;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    289;          6; 575;          0;   0; 286; 289;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    290;          6; 577;          0;   0; 287; 290;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    291;          8; 578;          0;   0; 287; 291;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    292;          6; 581;          0;   0; 289; 292;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    293;          8; 582;          0;   0; 289; 293;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    294;          8; 584;          0;   0; 290; 294;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    295;         10; 585;          0;   0; 290; 295;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    296;          6; 589;          0;   0; 293; 296;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    297;          8; 590;          0;   0; 293; 297;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    298;          8; 592;          0;   0; 294; 298;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    299;         10; 593;          0;   0; 294; 299;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    300;          8; 596;          0;   0; 296; 300;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    301;         10; 597;          0;   0; 296; 301;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    302;         10; 599;          0;   0; 297; 302;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    303;         12; 600;          0;   0; 297; 303;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    304;          6; 605;          0;   0; 301; 304;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    305;          8; 606;          0;   0; 301; 305;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    306;          8; 608;          0;   0; 302; 306;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    307;         10; 609;          0;   0; 302; 307;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    308;          8; 612;          0;   0; 304; 308;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    309;         10; 613;          0;   0; 304; 309;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    310;         10; 615;          0;   0; 305; 310;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    311;         12; 616;          0;   0; 305; 311;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    312;          8; 620;          0;   0; 308; 312;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    313;         10; 621;          0;   0; 308; 313;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    314;         10; 623;          0;   0; 309; 314;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    315;         12; 624;          0;   0; 309; 315;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    316;         10; 627;          0;   0; 311; 316;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    317;         12; 628;          0;   0; 311; 317;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    318;         12; 630;          0;   0; 312; 318;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    319;         14; 631;          0;   0; 312; 319;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    320;          4; 638;          0;   0; 318; 320;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    321;          6; 639;          0;   0; 318; 321;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    322;          6; 641;          0;   0; 319; 322;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    323;          8; 642;          0;   0; 319; 323;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    324;          6; 645;          0;   0; 321; 324;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    325;          8; 646;          0;   0; 321; 325;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    326;          8; 648;          0;   0; 322; 326;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    327;         10; 649;          0;   0; 322; 327;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    328;          6; 653;          0;   0; 325; 328;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    329;          8; 654;          0;   0; 325; 329;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    330;          8; 656;          0;   0; 326; 330;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    331;         10; 657;          0;   0; 326; 331;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    332;          8; 660;          0;   0; 328; 332;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    333;         10; 661;          0;   0; 328; 333;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    334;         10; 663;          0;   0; 329; 334;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    335;         12; 664;          0;   0; 329; 335;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    336;          6; 669;          0;   0; 333; 336;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    337;          8; 670;          0;   0; 333; 337;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    338;          8; 672;          0;   0; 334; 338;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    339;         10; 673;          0;   0; 334; 339;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    340;          8; 676;          0;   0; 336; 340;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    341;         10; 677;          0;   0; 336; 341;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    342;         10; 679;          0;   0; 337; 342;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    343;         12; 680;          0;   0; 337; 343;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    344;          8; 684;          0;   0; 340; 344;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    345;         10; 685;          0;   0; 340; 345;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    346;         10; 687;          0;   0; 341; 346;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    347;         12; 688;          0;   0; 341; 347;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    348;         10; 691;          0;   0; 343; 348;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    349;         12; 692;          0;   0; 343; 349;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    350;         12; 694;          0;   0; 344; 350;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    351;         14; 695;          0;   0; 344; 351;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    352;          6; 701;          0;   0; 349; 352;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    353;          8; 702;          0;   0; 349; 353;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    354;          8; 704;          0;   0; 350; 354;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    355;         10; 705;          0;   0; 350; 355;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    356;          8; 708;          0;   0; 352; 356;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    357;         10; 709;          0;   0; 352; 357;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    358;         10; 711;          0;   0; 353; 358;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    359;         12; 712;          0;   0; 353; 359;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    360;          8; 716;          0;   0; 356; 360;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    361;         10; 717;          0;   0; 356; 361;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    362;         10; 719;          0;   0; 357; 362;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    363;         12; 720;          0;   0; 357; 363;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    364;         10; 723;          0;   0; 359; 364;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    365;         12; 724;          0;   0; 359; 365;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    366;         12; 726;          0;   0; 360; 366;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    367;         14; 727;          0;   0; 360; 367;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    368;          8; 732;          0;   0; 364; 368;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    369;         10; 733;          0;   0; 364; 369;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    370;         10; 735;          0;   0; 365; 370;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    371;         12; 736;          0;   0; 365; 371;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    372;         10; 739;          0;   0; 367; 372;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    373;         12; 740;          0;   0; 367; 373;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    374;         12; 742;          0;   0; 368; 374;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    375;         14; 743;          0;   0; 368; 375;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    376;         10; 747;          0;   0; 371; 376;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    377;         12; 748;          0;   0; 371; 377;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    378;         12; 750;          0;   0; 372; 378;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    379;         14; 751;          0;   0; 372; 379;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    380;         12; 754;          0;   0; 374; 380;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    381;         14; 755;          0;   0; 374; 381;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    382;         14; 757;          0;   0; 375; 382;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    383;         16; 758;          0;   0; 375; 383;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    384;          4; 766;          0;   0; 382; 384;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    385;          6; 767;          0;   0; 382; 385;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    386;          6; 769;          0;   0; 383; 386;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    387;          8; 770;          0;   0; 383; 387;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    388;          6; 773;          0;   0; 385; 388;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    389;          8; 774;          0;   0; 385; 389;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    390;          8; 776;          0;   0; 386; 390;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    391;         10; 777;          0;   0; 386; 391;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    392;          6; 781;          0;   0; 389; 392;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    393;          8; 782;          0;   0; 389; 393;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    394;          8; 784;          0;   0; 390; 394;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    395;         10; 785;          0;   0; 390; 395;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    396;          8; 788;          0;   0; 392; 396;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    397;         10; 789;          0;   0; 392; 397;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    398;         10; 791;          0;   0; 393; 398;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    399;         12; 792;          0;   0; 393; 399;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    400;          6; 797;          0;   0; 397; 400;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    401;          8; 798;          0;   0; 397; 401;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    402;          8; 800;          0;   0; 398; 402;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    403;         10; 801;          0;   0; 398; 403;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    404;          8; 804;          0;   0; 400; 404;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    405;         10; 805;          0;   0; 400; 405;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    406;         10; 807;          0;   0; 401; 406;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    407;         12; 808;          0;   0; 401; 407;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    408;          8; 812;          0;   0; 404; 408;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    409;         10; 813;          0;   0; 404; 409;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    410;         10; 815;          0;   0; 405; 410;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    411;         12; 816;          0;   0; 405; 411;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    412;         10; 819;          0;   0; 407; 412;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    413;         12; 820;          0;   0; 407; 413;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    414;         12; 822;          0;   0; 408; 414;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    415;         14; 823;          0;   0; 408; 415;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    416;          6; 829;          0;   0; 413; 416;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    417;          8; 830;          0;   0; 413; 417;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    418;          8; 832;          0;   0; 414; 418;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    419;         10; 833;          0;   0; 414; 419;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    420;          8; 836;          0;   0; 416; 420;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    421;         10; 837;          0;   0; 416; 421;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    422;         10; 839;          0;   0; 417; 422;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    423;         12; 840;          0;   0; 417; 423;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    424;          8; 844;          0;   0; 420; 424;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    425;         10; 845;          0;   0; 420; 425;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    426;         10; 847;          0;   0; 421; 426;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    427;         12; 848;          0;   0; 421; 427;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    428;         10; 851;          0;   0; 423; 428;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    429;         12; 852;          0;   0; 423; 429;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    430;         12; 854;          0;   0; 424; 430;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    431;         14; 855;          0;   0; 424; 431;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    432;          8; 860;          0;   0; 428; 432;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    433;         10; 861;          0;   0; 428; 433;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    434;         10; 863;          0;   0; 429; 434;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    435;         12; 864;          0;   0; 429; 435;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    436;         10; 867;          0;   0; 431; 436;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    437;         12; 868;          0;   0; 431; 437;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    438;         12; 870;          0;   0; 432; 438;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    439;         14; 871;          0;   0; 432; 439;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    440;         10; 875;          0;   0; 435; 440;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    441;         12; 876;          0;   0; 435; 441;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    442;         12; 878;          0;   0; 436; 442;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    443;         14; 879;          0;   0; 436; 443;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    444;         12; 882;          0;   0; 438; 444;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    445;         14; 883;          0;   0; 438; 445;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    446;         14; 885;          0;   0; 439; 446;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    447;         16; 886;          0;   0; 439; 447;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    448;          6; 893;          0;   0; 445; 448;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    449;          8; 894;          0;   0; 445; 449;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    450;          8; 896;          0;   0; 446; 450;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    451;         10; 897;          0;   0; 446; 451;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    452;          8; 900;          0;   0; 448; 452;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    453;         10; 901;          0;   0; 448; 453;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    454;         10; 903;          0;   0; 449; 454;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
