input Block; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    226;          7;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    227;          8;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    228;          9;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    229;         10;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    230;         11;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    231;         12;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    232;         13;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    233;         14;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    234;         15;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    235;         16;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    236;         17;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    237;         18;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    238;         19;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    239;         20;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    240;         21;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    241;         23;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    242;         24;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    243;         25;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    244;         26;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    245;         27;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    246;         28;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    247;         29;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    248;         30;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    249;         31;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    250;         32;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    251;         33;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    252;         34;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    253;         35;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    254;         36;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    255;         37;  11;          0;   0;   4;   7;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    256;          0;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       0; 0; 0; 0; 0; 0; 0;
    257;          2;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    258;          3;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    259;          4;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    260;          5;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    261;          6;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    262;          7;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    263;          8;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    264;          9;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    265;         10;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    266;         11;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    267;         12;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    268;         13;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    269;         14;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    270;         15;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    271;         16;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    272;         17;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    273;         19;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    274;         20;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    275;         21;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    276;         22;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    277;         23;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    278;         24;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    279;         25;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    280;         26;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    281;         27;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    282;         28;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    283;         29;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    284;         30;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    285;         31;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    286;         32;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    287;         33;  15;          0;   0;   7;   8;   0;   0;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    288;          2;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       0; 0; 2; 0; 0; 0; 0;
    289;          4;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    290;          5;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    291;          6;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    292;          7;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    293;          8;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    294;          9;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    295;         10;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    296;         11;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    297;         12;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    298;         13;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    299;         14;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    300;         15;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    301;         16;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    302;         17;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    303;         18;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    304;         19;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    305;         21;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    306;         22;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    307;         23;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    308;         24;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    309;         25;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    310;         26;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    311;         27;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    312;         28;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    313;         29;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    314;         30;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    315;         31;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    316;         32;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    317;         33;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    318;         34;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    319;         35;  16;          0;   0;   7;   9;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    320;          2;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       0; 0; 2; 0; 0; 0; 0;
    321;          4;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    322;          5;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    323;          6;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    324;          7;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    325;          8;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    326;          9;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    327;         10;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    328;         11;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    329;         12;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    330;         13;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    331;         14;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    332;         15;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    333;         16;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    334;         17;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    335;         18;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    336;         19;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    337;         21;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    338;         22;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    339;         23;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    340;         24;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    341;         25;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    342;         26;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    343;         27;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    344;         28;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    345;         29;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    346;         30;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    347;         31;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    348;         32;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    349;         33;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    350;         34;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    351;         35;  18;          0;   0;   8;  10;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    352;          4;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       0; 0; 4; 0; 0; 0; 0;
    353;          6;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    354;          7;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    355;          8;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    356;          9;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    357;         10;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    358;         11;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    359;         12;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    360;         13;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    361;         14;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    362;         15;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    363;         16;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    364;         17;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    365;         18;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    366;         19;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    367;         20;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    368;         21;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    369;         23;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    370;         24;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    371;         25;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    372;         26;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    373;         27;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    374;         28;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    375;         29;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    376;         30;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    377;         31;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    378;         32;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    379;         33;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    380;         34;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    381;         35;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    382;         36;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    383;         37;  19;          0;   0;   8;  11;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    384;          2;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       0; 0; 2; 0; 0; 0; 0;
    385;          4;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    386;          5;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    387;          6;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    388;          7;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    389;          8;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    390;          9;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    391;         10;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    392;         11;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    393;         12;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    394;         13;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    395;         14;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    396;         15;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    397;         16;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    398;         17;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    399;         18;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    400;         19;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    401;         21;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    402;         22;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    403;         23;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    404;         24;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    405;         25;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    406;         26;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    407;         27;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    408;         28;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    409;         29;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    410;         30;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    411;         31;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    412;         32;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    413;         33;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    414;         34;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    415;         35;  22;          0;   0;  10;  12;   0;   0;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    416;          4;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       0; 0; 4; 0; 0; 0; 0;
    417;          6;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    418;          7;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    419;          8;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    420;          9;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    421;         10;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    422;         11;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    423;         12;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    424;         13;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    425;         14;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    426;         15;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    427;         16;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    428;         17;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    429;         18;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    430;         19;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    431;         20;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    432;         21;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    433;         23;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    434;         24;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    435;         25;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    436;         26;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    437;         27;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    438;         28;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    439;         29;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    440;         30;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    441;         31;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    442;         32;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    443;         33;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    444;         34;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    445;         35;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    446;         36;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    447;         37;  23;          0;   0;  10;  13;   0;   0;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    448;          4;  25;          0;   0;  11;  14;   0;   0;   0;   0;   0;   0;       0; 0; 4; 0; 0; 0; 0;
    449;          6;  25;          0;   0;  11;  14;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    450;          7;  25;          0;   0;  11;  14;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    451;          8;  25;          0;   0;  11;  14;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    452;          9;  25;          0;   0;  11;  14;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    453;         10;  25;          0;   0;  11;  14;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
